created_at,user.name,user.description,text,extended_tweet.full_text,entities.hashtags
Sun Jun 07 10:15:13 +0000 2020,итало мути,"uomo, 2 anni nel deserto, come operativo, cicatrici diffuse. La vita è come un assalto frontale, il coltello serve sempre","Lesbiche e trans che litigano (ma si può)  , la schifezza omofobia...allora oggi così 
@BabyStella_01 @NinaRicci_us… https://t.co/lLQqR8bx1J","Lesbiche e trans che litigano (ma si può)  , la schifezza omofobia...allora oggi così 
@BabyStella_01 @NinaRicci_us @flayawa @keziahmason1 @Alessia_ing @cristianalaz @karma_charly @ChiaraDiego2 @_imnyx @25O319 @VivianaP1511 @Voltolino1 @Gvandercoelen @Ziafranci1 @Carlo213Ge https://t.co/aSUH4FSo9c",[]
Sun Jun 07 10:46:33 +0000 2020,eugenia,Mangiate la frutta!,@xdiordepp - questo ha fatto comprensibilmente scattare la maggior parte della comunità trans (e queer e allies),,[]
Sun Jun 07 11:00:01 +0000 2020,ً,my own private idaho (1991) dir. gus van sant,jk rowling che decide di sbandierare ai quattro venti la sua transfobia mentre in tutto il mondo stanno protestando… https://t.co/UgTU1Ei9Ep,jk rowling che decide di sbandierare ai quattro venti la sua transfobia mentre in tutto il mondo stanno protestando contro il razzismo e la brutalità della polizia dimostra che non solo se ne sbatte altamente della comunità trans ma anche della comunità nera,[]
Sun Jun 07 11:29:37 +0000 2020,MINA⁷ / 𝗗-𝟮,"--★--

ⓕⓐⓝ ⓐⓒⓒⓞⓤⓝⓣ","la Rowling è la tipica persona che impazzisce per la troppa fama a distanza di tempo con commenti sulla ""transfobia… https://t.co/oEtJTwUl85","la Rowling è la tipica persona che impazzisce per la troppa fama a distanza di tempo con commenti sulla ""transfobia"" allucinanti. che poi, la sola parola mi fa ridere. gente che ha paura dei trans e non di persone come salvini o trump? avete qualche problema sì",[]
Sun Jun 07 11:46:03 +0000 2020,Stigmabase | FR,Français — Italiano | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,"Inizia il Pride Month e JK Rowling lo celebra con nuovi tweet transfobici: «Se il sesso non è reale, non ci può ess… https://t.co/SxGoLUz2pg","Inizia il Pride Month e JK Rowling lo celebra con nuovi tweet transfobici: «Se il sesso non è reale, non ci può essere attrazione per lo stesso sesso – sostiene la Rowling – Se il sesso non è reale, la realtà vissuta delle ... https://t.co/E25bAKRNgS",[]
Sun Jun 07 12:07:16 +0000 2020,deb,radfem,@vvalentinae @_teeo allora non mettere in mezzo le donne trans e la transfobia se la pensi così,,[]
Sun Jun 07 12:09:59 +0000 2020,Valentina,Capelli lunghi e gonne corte: è così che Mel Gibson ha vinto l’Oscar. Una Pussycat Doll nel corpo di Rosy Bindi.,@floweeps @_teeo Dato che tu consideri una donna trans NON DONNA direi che c’è della transfobia. Il fatto che tiri… https://t.co/0K8BxTpk4s,"@floweeps @_teeo Dato che tu consideri una donna trans NON DONNA direi che c’è della transfobia. Il fatto che tiri fuori a muzzo la biologia per darti un tono poi, la dice lunga. 
Mi raccomando, è il Pride month, battiamoci per i diritti, ma solo se rispettano il sesso biologico. Basita F4.",[]
Sun Jun 07 12:20:01 +0000 2020,Giacomo,"◾ Social Media Manager
🔺 Web Marketer
🔸Freelance","I nostri diritti li dobbiamo a due trans che hanno lottato con un coraggio esemplare.
È nostro dovere ricordare la… https://t.co/BQ80ajvGsF","I nostri diritti li dobbiamo a due trans che hanno lottato con un coraggio esemplare.
È nostro dovere ricordare la loro memoria e supportarci a vicenda, ad ogni costo!
#PRIDE2020 https://t.co/2n7vbIMwAa",[]
Sun Jun 07 13:17:15 +0000 2020,LXVI,"Gv 14,6  John 14:6 ;

DANTE: State contenti, umana gente, al quia;
ché, se potuto aveste veder tutto,
mestier non era parturir Maria.","@rbriddick1977 @RdiMilano @EuroMasochismo siamo nel mese del ""pride"" (secondo loro)...me sottovalutate i froci! m'a… https://t.co/Aq79DBNEGe","@rbriddick1977 @RdiMilano @EuroMasochismo siamo nel mese del ""pride"" (secondo loro)...me sottovalutate i froci! m'aspetto un pestaggio gay o qualcosa di simile, magari un bel frocione nero.",[]
Sun Jun 07 13:19:41 +0000 2020,marti; 🐧,"“You ever listen to K-Billy's ""Super Sounds of the Seventies"" weekend? It's my personal favorite.” • joseph joestar is a bi icon • joey/rachel apologist","ultima cosa poi ritorno a studiare: chandler bing is a bisexual, black queer and trans lives matter, ci sentiamo in giornata",,[]
Sun Jun 07 13:27:30 +0000 2020,Tearsfalltotheground🔮🌈🐙,call me spineless but at least i’ve got a heart between my lungs,se siete transfobici e non considerate le donne trans come parte attiva della lotta femminista potete tranquillamen… https://t.co/vstNp82FJZ,"se siete transfobici e non considerate le donne trans come parte attiva della lotta femminista potete tranquillamente unfollowarmi. anzi, prima ditemi che mi unfollowate almeno posso ricambiare. le donne trans SONO donne così come gli uomini trans SONO uomini",[]
Sun Jun 07 14:42:21 +0000 2020,🌌 Ellie,"cinema•serie tv•fumetti•Marvel•sci-fi•altre cose da nerd - NO bandierini, alpha women, fasci, misogini, hater di La la land","Parlare delle sesso biologico e delle implicazioni conseguenti non è transfobia, so bene che le donne trans sono do… https://t.co/jOsueULS7n","Parlare delle sesso biologico e delle implicazioni conseguenti non è transfobia, so bene che le donne trans sono donne. 
@marvelousnerd sto notando quello che dicevi 😳😳😳😳",[]
Sun Jun 07 14:51:44 +0000 2020,LELE'S GIRL✨,sono semplicemente innamorata di Lele e ho twitter solo per lui.,@maddale25959605 Dove dà dei FROCI a Tancredi e lele. La prima a fare la moralista è lei che si schiara con i lgbt+… https://t.co/8VSW37t2vl,"@maddale25959605 Dove dà dei FROCI a Tancredi e lele. La prima a fare la moralista è lei che si schiara con i lgbt+ e tutto, e poi è lei l'ipocrita? Io non difendo nessuno perché i tankele non esistono,sono una ship inventata per puro divertimento e qui non ci piove,ma odio la falsità.",[]
Sun Jun 07 15:14:09 +0000 2020,antonio runci,"""scrivo per legittima difesa, ammazzando il tempo prima che lui uccida me""","... la sinistra prima , le sardine poi, hanno sdoganato in Italia il razzismo, il fascismo e l'omofobia e il frocis… https://t.co/sCxFeooHcR","... la sinistra prima , le sardine poi, hanno sdoganato in Italia il razzismo, il fascismo e l'omofobia e il frocismo di massa per becero tornaconto politico...",[]
Sun Jun 07 16:05:56 +0000 2020,elisa🐉,"17.🏳️‍🌈 nella vita scrivo, suono e mi lamento // ♌☀️♑🌑♉⬆️",che poi non capisco ??? quando dite che le donne trans non fanno parte della lotta al femminismo perché i loro prob… https://t.co/JxH4ZGMc7n,che poi non capisco ??? quando dite che le donne trans non fanno parte della lotta al femminismo perché i loro problemi sono dovuti al fatto di essere trans e non di essere donne ???? ma se è semore legato al genere boh ok non vi capisco a voi terf,[]
Sun Jun 07 16:44:18 +0000 2020,Elisa,"Few me. Deep, a role. Inizio dalla fine del tunnEl...   https://twitter.com/Elis4b/status/410316351148810240","@Allepanda1 Certo che i trans devono avere il uguali diritti nel mondo del lavoro, ma la meritocrazia per le donne… https://t.co/0kEHRJciw2","@Allepanda1 Certo che i trans devono avere il uguali diritti nel mondo del lavoro, ma la meritocrazia per le donne non esiste. Il rapporto è 10 a 1 in ogni azienda a favore degli uomini; ai vertici è 50 a 1. Ben venga la paraculata.",[]
Sun Jun 07 16:54:31 +0000 2020,tancgiulia___,unici🌻 @sighTanc @giuliapaglianiti,froci le è scappato ma non è contro lgbt anche a me a volte scappano parole che non vorrei dire (lo ha anche chiari… https://t.co/AsxWn4jKCA,froci le è scappato ma non è contro lgbt anche a me a volte scappano parole che non vorrei dire (lo ha anche chiarito poi),[]
Sun Jun 07 17:04:09 +0000 2020,spaghetto,"spaghétto: s. m., per lo più al plur., ""spaghetti"", tipo di pasta alimentare di forma cilindrica, lunga e sottile, da cucinare per lo più asciutta",@annamosenevia Faccio davvero fatica a non vedere transfobia nell'esclusione delle persone trans dal discorso femmi… https://t.co/EuxU4HXepg,"@annamosenevia Faccio davvero fatica a non vedere transfobia nell'esclusione delle persone trans dal discorso femminista, se corrisponde a negare il fatto che una donna trans non è una donna sulla base del fatto che non è quello il suo sesso biologico. Non so, devo capirci di più probabilmente.",[]
Sun Jun 07 20:53:39 +0000 2020,acida crystal power make up,"ritorno a cazzaggiare di gattini
vegan lgbt antibuonista",@GabrieleDiDonf @3nriii Ok lo penso anche io ma il dare visibilità e diritti alle trans non significa negare i diri… https://t.co/kcipLaqXFS,"@GabrieleDiDonf @3nriii Ok lo penso anche io ma il dare visibilità e diritti alle trans non significa negare i diritti delle donne cis  o negare il sesso quando si parla di genere, bisognerebbe andare avanti tutti insieme non farsi la guerra",[]
Sun Jun 07 23:22:01 +0000 2020,Milan_Corner,Qui per l'entropia - non mi seguire,"@JimmyVaiPiano ho difeso churchill (polemica froci e nazifemen), ho infangato pallotta, ho infangato il sardinao, p… https://t.co/PXRWVmexjl","@JimmyVaiPiano ho difeso churchill (polemica froci e nazifemen), ho infangato pallotta, ho infangato il sardinao, polemica discoteca/scuola, solito tweet contro bertolaso e sicuramente qualcos'altro che ora mi sto dimenticando",[]
Mon Jun 08 03:51:27 +0000 2020,Network connectivity problem,"Quando non respiro, muoio.","Comunque volete giustificare la vostra transfobia come femminismo ma poi chiamate le donne trans ""uomini con la gon… https://t.co/XdlRMVuc5T","Comunque volete giustificare la vostra transfobia come femminismo ma poi chiamate le donne trans ""uomini con la gonna"".
Dovreste ben sapere che noi donne non siamo tali ""perché portiamo la gonna"". 
Non vi dovete permettere, difenderemo i diritti trans fino alla morte. 
Terf merda",[]
Mon Jun 08 05:46:29 +0000 2020,Andrea 🔥🏴‍☠️,"antiliberale, anticonformista, razionalista. Allergico a radical-chic, sentimentalotti e fasciosinistri. Distruggo ipocrisie per hobby.",@blindforhalsey @MinestraEU @Ilconservator E infatti sei venuto su una frocia che va al pride,,[]
Mon Jun 08 05:56:10 +0000 2020,antonio runci,"""scrivo per legittima difesa, ammazzando il tempo prima che lui uccida me""","... in italia tutti possono liberamente protestare per i propri diritti, froci, femministe, sardine , neri, islamic… https://t.co/Tjga9MW5E9","... in italia tutti possono liberamente protestare per i propri diritti, froci, femministe, sardine , neri, islamici ma se lo fai tu, italiano, etro, bianco, cattolico e rispettoso delle leggi diventi fascista, razzista, omobo, sessista ....",[]
Mon Jun 08 09:28:06 +0000 2020,Stefano Kerberos 🏳️‍🌈,"Mi piace disegnare, mi piacciono i videogiochi. 🏳️‍🌈 Lui/Suo He/His ✨Tshirt, Stickers, Prints 👕Redbubble Shhttp://bit.ly/queerrillaRBaSO","No Pride fisico, ma potete sempre dare uno sguardo alle mie magliettine frocine ✨ 
#PrideMonth2020 #redbubble 

https://t.co/yirkq0z7fn",,"[{'text': 'PrideMonth2020', 'indices': [83, 98]}, {'text': 'redbubble', 'indices': [99, 109]}]"
Mon Jun 08 10:26:49 +0000 2020,sgranara 💡,"Ingegnere elettronico affamato , shopping compulsivo 🛒 e piantine 🌱","@KoinStrom @conamorechiara Il tema era l'inclusione delle donne trans nella lotta al patriarcato
(subiscono gli eff… https://t.co/LE5Qnog0zV","@KoinStrom @conamorechiara Il tema era l'inclusione delle donne trans nella lotta al patriarcato
(subiscono gli effetti del patriarcato come le donne nate biologicamente di sesso femminile) 

La tua risposta non ha nemmeno un tema è una accozzaglia di stereotipi e speculazioni",[]
Mon Jun 08 14:41:32 +0000 2020,Stigmabase | FR,Français — Italiano | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,"JK Rowling ci casca ancora: il tweet divisivo e le accuse di transfobia: «Se il sesso non è reale, non esiste attra… https://t.co/7VGTrXTTmU","JK Rowling ci casca ancora: il tweet divisivo e le accuse di transfobia: «Se il sesso non è reale, non esiste attrazione per lo stesso sesso – ha scritto -. Se il sesso non è reale, la realtà vissuta dalle donne di tutto il mondo ... https://t.co/G0kTlGchKE",[]
Mon Jun 08 18:08:17 +0000 2020,"Max, il cugino comunista di tutti","Your friendly neighborhood bi-furious enby, destoryer of patriarchy and capitalism 💕
Be gay, do crimes, eat the rich and punch a nazi.
priv: @freezingryffin","Tw: transfobia, violenza, davvero non guardate se siete sensibili
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
Vi prego, ripetet… https://t.co/o4P4i4u7Ha","Tw: transfobia, violenza, davvero non guardate se siete sensibili
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
Vi prego, ripetetemi quanto le donne trans siano la minaccia delle donne, davver",[]
Mon Jun 08 20:44:16 +0000 2020,Czar ⚡️,Stavo per fare pace con Marco ma la Maria Paola Paola Paola ha detto NO. Adesso giro con la scorta,@cortomuso @ASRomaPride senza offesa per i finocchi,,[]
Mon Jun 08 22:28:58 +0000 2020,marti🔥,fan account😒                                                                                                          senza vedere il rosso delle rose🥀,"INTANTO TI CALMI
e poi si, frocia con orgoglio
#circozzi https://t.co/E2OlGu9tUl",,"[{'text': 'circozzi', 'indices': [47, 56]}]"
Tue Jun 09 07:49:22 +0000 2020,padre dei pappagalli,"lgbT | artista fallito | incurabile innamorato | INFJ | mi lamento molto spesso | eterofobo, cisfobo, razzista contro i bianchi eccetera eccetera",@Valerio18429110 Le donne possono parlare di misoginia E BASTA. Le persone trans di transfobia e basta. Le persone… https://t.co/8vQwiPEg74,"@Valerio18429110 Le donne possono parlare di misoginia E BASTA. Le persone trans di transfobia e basta. Le persone omo-bisessuali di omo-bifobia e via dicendo. 

Non è che una donna etero può permettersi di parlare a me di transfobia o omofobia eh.",[]
Tue Jun 09 08:18:55 +0000 2020,Nick LittleEvilRegal,,@Dariadda @theraccoonmorri Lo ripeto:dire ke le donne trans sono donne nn TOGLIE diritti alle donne CIS(ke siano de… https://t.co/tfnvBSwm14,"@Dariadda @theraccoonmorri Lo ripeto:dire ke le donne trans sono donne nn TOGLIE diritti alle donne CIS(ke siano del 3° mondo o meno),si assicura solo D assicurare gli stessi diritti ANCHE alle donne trans(ke siano del 3° mondo o meno,xké,ripeto,io sono SICURO ke ANCHE nel 3° mondo C siano donne trans).",[]
Tue Jun 09 08:28:09 +0000 2020,Psicolinea,Sito online dal 2001. Fondatori: Dr. @gproietti - Dr. @WalterLaGatta #Psicoterapia a #Ancona #Terni #Fabriano #CivitanovaMarche e via #Skype,"Trans e pregiudizi sui Trans #LGBT #trans #MTF #FTM
https://t.co/0MzzfHe3Ll
Cosa si intende, in genere, per persone… https://t.co/nztA6AjUj7","Trans e pregiudizi sui Trans #LGBT #trans #MTF #FTM
https://t.co/0MzzfHe3Ll
Cosa si intende, in genere, per persone “trans”? Le persone “trans” (o “transgender”) sono coloro la cui identità di genere e le cui espressioni sono in contrasto con il sesso con cui sono nate","[{'text': 'LGBT', 'indices': [29, 34]}, {'text': 'trans', 'indices': [35, 41]}, {'text': 'MTF', 'indices': [42, 46]}, {'text': 'FTM', 'indices': [47, 51]}]"
Tue Jun 09 10:15:29 +0000 2020,Cotechino di Stocà,AMICO DI MARCELLO. Cornuti! Femmine faccio vedere il pesce se mi ricarichi paipol metto il cerchietto come #MattiaSantori. Maschio bianco etero basic,@Viceitaly Ma quanto siete idioti? Quindi esprimere un parere sui trans diventa transfobia. Siete millennials gattari e razzisti,,[]
Tue Jun 09 10:46:29 +0000 2020,Martina B. ♀️🤘🏻,"Asperger girl (Autistic)💙, Bisexual 💗💜💙, Feminist ♀️, Metalhead/Goth🤘🏻☠🎸⛧🦇🕸, Atheist ⚛ , Cartoons lover ❤💚, Cats 🐈🐱,
Fan account.","A proposito di transfobia, perchè tutti voi date della t*rf a chi difende i diritti delle donne mentre invece non p… https://t.co/SUfEjhNcyZ","A proposito di transfobia, perchè tutti voi date della t*rf a chi difende i diritti delle donne mentre invece non parlate mai del fatto che le donne trans vengono ancora associate alla prostituzione? Quella si che è transfobia vera e propria.",[]
Tue Jun 09 11:08:58 +0000 2020,les boys,"Dario Cody, 23, he/they",ho appena letto una lista di motivi per i quali le persone trans toglierebbero diritti alle donne e sono tutti argo… https://t.co/df4V90Lpvg,ho appena letto una lista di motivi per i quali le persone trans toglierebbero diritti alle donne e sono tutti argomenti transfobici. non posso dire di essere sorpreso.,[]
Tue Jun 09 11:19:58 +0000 2020,Simone Martelli 🏴‍☠️,autobiografia di un artista di merda,"""Se sei una donna trans, sei una donna. Se sei un uomo trans sei un uomo. I diritti dei trans sono diritti umani.""… https://t.co/eCjP63EiSu","""Se sei una donna trans, sei una donna. Se sei un uomo trans sei un uomo. I diritti dei trans sono diritti umani.""
L'ha scritto Neil Gaiman e io lo sottoscrivo.",[]
Tue Jun 09 13:16:11 +0000 2020,Dani,,"@Adnkronos NON È UNA POLEMICA, si parla di DONNE TRANS quindi al massimo SULLE TRANS. e poi è transfobia nessuna polemica",,[]
Tue Jun 09 15:01:00 +0000 2020,Francesca,"GC radfem aka simply a feminist.
Pro-Nordic model.
Pro-palestinian. 
Feminism Is the left of the left.
Gender free. Straight Feminist. YUP.",@odiarsi Dare i diritti di autore di una donna a un uomo misogino?! Ma anche no. Le donne trans sono uomini perché la biologia esiste,,[]
